Tree,Nitrogen,Acclimation,Photo,Cond,Ci,Trmmol,VPD,LA,StmRat,BLCond,Tair,Tleaf,Tleaf_Target,TBlk,CO2R,CO2_Target,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,Press
tree31,HN,10,-0.154671374,0.047689327,55.19671012,0.197050283,0.406694578,2,0.5,7.713084698,2.811728477,6.729288578,6C,1.247983575,50.23425674,50,50.33061218,5.757065296,5.887459755,75.59858704,77.31085205,300.4577942,999.3491211,98.60566711
tree31,HN,10,3.358214687,0.04866125,284.6549028,0.19930421,0.403215667,2,0.5,7.713084698,2.669332981,6.579209328,6C,1.105387211,400.2076416,400,397.919342,5.68802309,5.819924355,75.45101166,77.20066833,300.4433289,999.5901489,98.60566711
tree31,HN,10,3.747434908,0.048956574,272.0775289,0.200773564,0.403762321,2,0.5,7.713084698,2.57089591,6.489135265,6C,1.001642585,399.9729309,500,397.4253845,5.620490074,5.753363609,75.07550049,76.85034943,300.4638062,999.8866577,98.60150909
tree31,HN,10,4.443647036,0.050388109,451.6119913,0.207980548,0.406443239,2,0.5,7.713084698,2.494805574,6.451554298,6C,0.928765059,600.0251465,600,596.9846191,5.563351154,5.701002598,74.71175385,76.56030273,300.4615784,999.6820068,98.59650421
tree31,HN,10,5.535050758,0.053230849,624.3598927,0.21837256,0.404121571,2,0.5,7.713084698,2.451452971,6.349067688,6C,0.883359849,800.204895,800,796.4046021,5.511019707,5.655561924,74.23561859,76.18266296,300.4486084,999.5715942,98.59380341
tree31,HN,10,5.11962917,0.051025577,829.0463222,0.212335616,0.409806533,2,0.5,7.713084698,2.420769453,6.361815929,6C,0.849278867,1000.151794,1000,996.6031494,5.46617651,5.606721401,73.78937531,75.68662262,300.4664307,999.7221069,98.58953857
tree31,HN,10,5.687076055,0.05319769,1016.57541,0.223330253,0.413540147,2,0.5,7.713084698,2.406898737,6.374092102,6C,0.834873378,1200.071289,1200,1196.108032,5.429384708,5.577209473,73.36392212,75.36138916,300.4702148,999.8035889,98.58791351
tree31,HN,10,5.329794149,0.051873958,1222.249542,0.217683253,0.413316622,2,0.5,7.713084698,2.359408379,6.314673424,6C,0.789433539,1400.180176,1400,1396.430176,5.395411491,5.539505005,73.15208435,75.10572815,300.467926,999.923645,98.58822632
tree31,HN,10,5.7110588,0.052039591,1409.187637,0.21916911,0.414833757,2,0.5,7.713084698,2.359462261,6.294090748,6C,0.789207935,1600.011353,1600,1595.976929,5.365189075,5.510275841,72.74249268,74.70960999,300.456665,999.8169556,98.58883667
tree31,HN,10,5.762197445,0.053295769,1808.565377,0.227614883,0.420722004,2,0.5,7.713084698,2.366758347,6.348892212,6C,0.792598903,1999.78894,2000,1995.651123,5.336780548,5.487455368,72.31832123,74.36009979,300.4693909,999.8408203,98.58691406
tree31,HN,10,2.989928683,0.04985434,348.8596793,0.214434747,0.423504901,2,0.5,7.713084698,2.361001492,6.345986843,6C,0.786587238,450.1598511,,448.1055298,5.315750122,5.457717419,72.05701447,73.98143768,300.4416199,999.7391968,98.57889557
tree31,HN,10,2.372815898,0.057556665,230.380639,0.207113403,0.354915793,2,0.5,7.713084698,1.198086023,4.0465312,2C,0.132436126,299.915802,300,298.2949219,4.575519085,4.712759018,67.38091278,69.40196228,300.4042969,999.6629028,98.5421524
tree31,HN,10,1.030276918,0.07289626,175.5312629,0.266739731,0.361588462,2,0.5,7.713084698,1.23827827,4.088181496,2C,0.16150105,200.1557007,200,199.4343414,4.493083954,4.669845581,65.96977234,68.56507874,300.3978882,1001.082947,98.53285217
tree31,HN,10,-1.031749015,0.039726246,141.8589692,0.153971996,0.381340822,2,0.5,7.713084698,1.205734134,4.310141087,2C,0.000850674,100.2007904,100,100.8773193,4.498405933,4.600438595,66.20030212,67.70185089,300.4207764,999.3285522,98.52936554
tree31,HN,10,-0.263121309,0.052419167,57.9946485,0.190220534,0.357681636,2,0.5,7.713084698,1.013211966,3.75946188,2C,0.01627611,50.06381989,50,50.23263168,4.393206596,4.519273758,65.55142212,67.43247986,300.4126892,1000.88623,98.52526093
tree31,HN,10,2.203579442,0.055743954,332.961591,0.202859487,0.358853861,2,0.5,7.713084698,0.990678191,3.659290075,2C,0.017065918,400.2658386,400,398.7449951,4.315852642,4.450301647,64.49845123,66.50773621,300.4212646,1000.747559,98.52011108
tree31,HN,10,2.64132455,0.055890109,319.9579205,0.207882344,0.366767787,2,0.5,7.713084698,0.998847127,3.69453454,2C,0.016550427,400.0056763,500,398.1920471,4.252588272,4.390382767,63.51147461,65.5694046,300.4033813,1000.744446,98.51369476
tree31,HN,10,3.271452604,0.056601886,501.3424187,0.215039847,0.374639608,2,0.5,7.713084698,1.017421961,3.736856699,2C,0.016639659,600.0247192,600,597.7611694,4.192451954,4.334994316,62.52541351,64.65126038,300.4126587,1000.580933,98.5070343
tree31,HN,10,3.421192459,0.05583575,694.2436709,0.215202047,0.38000863,2,0.5,7.713084698,1.027159214,3.747033834,2C,0.019807817,799.9072876,800,797.5153809,4.143990993,4.286646843,61.75471878,63.8806076,300.4146729,1000.378906,98.49964905
tree31,HN,10,3.750699593,0.055227862,882.2749035,0.217029798,0.387400702,2,0.5,7.713084698,1.02749455,3.796315432,2C,0.020330241,1000.189453,1000,997.5481567,4.096321106,4.240203381,61.03863907,63.18260574,300.3977356,1000.307068,98.49284363
tree31,HN,10,3.897345019,0.054476104,1074.828264,0.215287823,0.389570807,2,0.5,7.713084698,1.039587975,3.775865555,2C,0.017347995,1199.980957,1200,1197.214844,4.063637733,4.206355572,60.49971771,62.62451553,300.4281006,1000.25177,98.49414825
tree31,HN,10,4.13856207,0.054171925,1265.580244,0.215268546,0.391696692,2,0.5,7.713084698,1.02708149,3.759545088,2C,0.016561924,1400.02124,1400,1397.065796,4.032885075,4.175600529,60.09305954,62.2196312,300.4154968,1000.518311,98.48937225
tree31,HN,10,3.855390547,0.053440625,1471.135686,0.212380638,0.391684157,2,0.5,7.713084698,1.013260961,3.70036912,2C,0.018165644,1599.855103,1600,1597.062622,4.001250267,4.142054081,59.67765045,61.77770233,300.419342,1000.754883,98.48376465
tree31,HN,10,4.114677536,0.053728255,1861.084286,0.216603106,0.397344173,2,0.5,7.713084698,1.019516706,3.758091211,2C,0.020284608,1999.89209,2000,1996.864868,3.974071264,4.117677212,59.24533081,61.38620377,300.42099,1000.656921,98.4833374
tree33,HN,10,3.601286264,0.035741752,131.6004393,0.431270759,1.160393508,2,0.5,7.713084698,15.12462044,19.63207245,18C,13.55892372,300.0964355,300,297.6134033,11.3470459,11.6308279,64.08905792,65.6918869,300.4099731,999.173645,97.4380188
tree33,HN,10,2.054960073,0.034371607,99.85824592,0.397607039,1.112496073,2,0.5,7.713084698,14.53356075,19.32714462,18C,12.92163658,200.0755463,200,198.6548157,11.41861343,11.68023872,66.9981308,68.53320313,300.4013062,998.3157349,97.4387207
tree33,HN,10,0.021736073,0.035457869,97.05799912,0.398052208,1.079868842,2,0.5,7.713084698,14.21175575,19.13258362,18C,12.59872055,99.8586731,100,99.81774902,11.47521877,11.73711967,68.74485016,70.31382751,300.4038696,998.465271,97.43640137
tree33,HN,10,-0.869614425,0.037558769,86.47801614,0.410105274,1.050635749,2,0.5,7.713084698,14.05397987,18.96192932,18C,12.44054031,49.9142189,50,50.47940445,11.52658367,11.79640102,69.75693512,71.38982391,300.4013672,998.256897,97.42897797
tree33,HN,10,5.359965937,0.039616892,174.2565351,0.424449911,1.031127743,2,0.5,7.713084698,13.96043682,18.85092354,18C,12.34326744,400.2755127,400,396.5948486,11.56251621,11.84176254,70.39365387,72.09372711,300.3969116,998.1625977,97.41977692
tree33,HN,10,5.108455205,0.040141702,186.9727808,0.424403499,1.017604516,2,0.5,7.713084698,13.87278175,18.76722717,18C,12.25339985,399.9666443,500,396.4537048,11.58495331,11.86414528,70.92935944,72.63873291,300.415741,998.5423584,97.41514587
tree33,HN,10,7.828528085,0.041030047,280.678336,0.428727828,1.005842861,2,0.5,7.713084698,13.79754257,18.68959999,18C,12.17845821,600.0811157,600,594.6995239,11.59524441,11.87728024,71.33757019,73.07273865,300.4126892,998.6351318,97.41157532
tree33,HN,10,9.648009686,0.042037621,414.3385021,0.435039557,0.996377796,2,0.5,7.713084698,13.74763775,18.62115097,18C,12.13034344,799.9640503,800,793.3113403,11.5932188,11.87939644,71.55779266,73.32419586,300.4228821,998.585022,97.41291046
tree33,HN,10,10.51839717,0.04327191,588.8861726,0.445357456,0.991151074,2,0.5,7.713084698,13.73182583,18.58522034,18C,12.11540794,1000.059631,1000,992.7626343,11.58975124,11.88272572,71.61394501,73.42425537,300.4121094,998.8121948,97.41832733
tree33,HN,10,11.25137309,0.04398426,764.7979484,0.454645708,0.995447507,2,0.5,7.713084698,13.72759628,18.61707306,18C,12.10863495,1200.198608,1200,1192.346802,11.58421612,11.88331127,71.59540558,73.44393921,300.4013977,998.4280396,97.41285706
tree33,HN,10,11.62948003,0.044546257,952.5293624,0.45890255,0.992135827,2,0.5,7.713084698,13.72167969,18.59044075,18C,12.10487461,1399.882446,1400,1391.714722,11.57916355,11.88105583,71.5883255,73.45478058,300.405365,998.6688843,97.4082489
tree33,HN,10,12.40968981,0.044867793,1123.990615,0.462591907,0.992939339,2,0.5,7.713084698,13.69478607,18.58537483,18C,12.07607651,1599.987061,1600,1591.235352,11.56217957,11.86649227,71.60430908,73.48891449,300.4163513,998.6337891,97.40264893
tree33,HN,10,13.0569643,0.04531518,1498.186203,0.469941275,0.998779498,2,0.5,7.713084698,13.67745686,18.61402893,18C,12.06276894,1999.92981,2000,1990.614136,11.53725338,11.84641743,71.52882385,73.44558716,300.406311,998.6358032,97.40034485
tree33,HN,10,3.467901641,0.052919312,188.7285612,0.447813783,0.817927762,2,0.5,7.713084698,11.41143036,15.70442677,14C,9.896400452,299.9039917,300,297.5065613,9.692668915,9.987820625,69.71242523,71.8352356,300.415741,999.2855835,97.37957001
tree33,HN,10,1.835465224,0.048961732,136.1988961,0.409831477,0.808814509,2,0.5,7.713084698,10.81756878,15.46091557,14C,9.250124931,200.0366821,200,198.7605133,9.526890755,9.797058105,71.27225494,73.29342651,300.4184875,999.1352539,97.37631989
tree33,HN,10,0.190541334,0.04936783,92.31993105,0.407776612,0.798331211,2,0.5,7.713084698,10.52499962,15.24615955,14C,8.942706108,99.9596405,100,99.80569458,9.388098717,9.656950951,71.61530304,73.6661911,300.4168701,999.413208,97.37549591
tree33,HN,10,-0.798167488,0.049613678,75.58833096,0.407062634,0.793123804,2,0.5,7.713084698,10.33254051,15.09213066,14C,8.746631622,50.02107239,50,50.53874207,9.266161919,9.534572601,71.59828186,73.67224884,300.4213257,999.4990845,97.37480927
tree33,HN,10,5.026546365,0.050207225,231.5927614,0.408593354,0.786861143,2,0.5,7.713084698,10.19194031,14.93672848,14C,8.605587006,400.2394409,400,396.7850342,9.153577805,9.423039436,71.39521027,73.49693298,300.4087524,999.640686,97.3737793
tree33,HN,10,5.079430071,0.051130808,232.6149939,0.417280406,0.789265063,2,0.5,7.713084698,10.13400459,14.88214397,14C,8.543971062,400.0872498,500,396.59552,9.061279297,9.336483955,70.95294189,73.10788727,300.4196777,999.4349976,97.37828827
tree33,HN,10,6.908218561,0.050929124,370.7097656,0.418620636,0.794905717,2,0.5,7.713084698,10.08861065,14.86355877,14C,8.496855736,600.1203003,600,595.3553467,8.982143402,9.258253098,70.54286957,72.71134949,300.4204102,999.5276489,97.37231445
tree33,HN,10,8.316384081,0.050637324,521.4079358,0.417472236,0.797323721,2,0.5,7.713084698,10.03813553,14.82260132,14C,8.442682266,800.1445923,800,794.3870239,8.911956787,9.187342644,70.22964478,72.3997879,300.4052429,999.7820435,97.37392426
tree33,HN,10,8.658063565,0.05103851,709.6794841,0.418896421,0.793879987,2,0.5,7.713084698,9.994165421,14.73435211,14C,8.400440216,999.9281616,1000,993.8868408,8.847565651,9.123903275,69.92939758,72.11351776,300.4111023,999.8582764,97.37620544
tree33,HN,10,9.014842113,0.051147342,896.1230115,0.421307687,0.796790473,2,0.5,7.713084698,9.92746067,14.70007706,14C,8.332681656,1199.913086,1200,1193.576782,8.778076172,9.056016922,69.68960571,71.89619446,300.4182129,999.9520874,97.37447357
tree33,HN,10,9.530574951,0.051619637,1079.853768,0.425395728,0.797248552,2,0.5,7.713084698,9.908841133,14.65533733,14C,8.31526947,1400.09436,1400,1393.354614,8.720982552,9.001646996,69.3225174,71.55349731,300.4060364,999.817688,97.37412262
tree33,HN,10,9.735449135,0.051853615,1271.7091,0.432056567,0.806062794,2,0.5,7.713084698,9.917253494,14.69763374,14C,8.323665619,1599.981079,1600,1593.041992,8.673483849,8.958527565,68.90287781,71.1672821,300.4353027,999.7674561,97.36956787
tree33,HN,10,10.42726738,0.051669209,1643.088883,0.434004187,0.812560587,2,0.5,7.713084698,9.923062325,14.71938419,14C,8.3248806,1999.921387,2000,1992.403687,8.62978363,8.916148186,68.52789307,70.80187988,300.4104614,999.7071533,97.36793518
tree33,HN,10,3.124122792,0.055149409,203.7969598,0.376462803,0.662107575,2,0.5,7.713084698,7.607732773,11.75665665,10C,6.108680248,299.8993225,300,297.7449036,7.178301334,7.42705965,66.65802002,68.96799469,300.4255676,999.0759277,97.36010742
tree33,HN,10,1.787366229,0.052021313,141.4823209,0.355426682,0.662532999,2,0.5,7.713084698,7.067606926,11.61230373,10C,5.512379169,199.8798828,200,198.6429596,7.052643776,7.287540913,67.95697784,70.22037506,300.4178772,999.1843872,97.36146545
tree33,HN,10,0.151992959,0.052171879,94.15563307,0.350674705,0.651911142,2,0.5,7.713084698,6.756056309,11.36671734,10C,5.194880962,100.0179214,100,99.89341736,6.937743187,7.169518948,68.2943573,70.57592773,300.428772,999.2571411,97.36090088
tree33,HN,10,-0.191479732,0.052727999,55.61422981,0.352306623,0.648179164,2,0.5,7.713084698,6.60170126,11.22408581,10C,5.034474373,50.2238884,50,50.3395462,6.844297409,7.077159882,68.09578705,70.41260529,300.4462585,999.3637695,97.36426544
tree33,HN,10,3.903064757,0.053700497,276.6431715,0.357141467,0.645390597,2,0.5,7.713084698,6.519499302,11.10473919,10C,4.945970058,399.9273682,400,397.2345276,6.760599613,6.996696472,67.65235138,70.01493835,300.4213257,999.5671387,97.37524414
tree33,HN,10,4.246769551,0.0538393,266.5425118,0.356935945,0.64328538,2,0.5,7.713084698,6.416835308,10.99953938,10C,4.843383312,399.9644775,500,397.0431213,6.68897295,6.924934864,67.39642334,69.77391815,300.441864,999.5307007,97.35472107
tree33,HN,10,5.520611854,0.052792454,422.5036403,0.350904583,0.644909112,2,0.5,7.713084698,6.321306705,10.94098949,10C,4.746661186,600.0628052,600,596.2483521,6.623705864,6.855707645,67.17983246,69.53287506,300.4277649,999.9683838,97.35479736
tree33,HN,10,6.314590465,0.053767711,599.1798186,0.358524825,0.647001282,2,0.5,7.713084698,6.29475975,10.91158009,10C,4.725984097,800.0875244,800,795.6939697,6.571539879,6.808586121,66.76610565,69.17446899,300.434021,999.446167,97.34488678
tree33,HN,10,6.708019728,0.053812372,785.1337073,0.358514167,0.64649056,2,0.5,7.713084698,6.270450592,10.8509922,10C,4.695108891,1000.023499,1000,995.3205566,6.522610188,6.759653091,66.38103485,68.79343414,300.4441223,999.6658936,97.34609985
tree33,HN,10,6.74028174,0.05356035,980.6688097,0.361604839,0.655122744,2,0.5,7.713084698,6.253839016,10.90540504,10C,4.674599171,1199.813232,1200,1195.038452,6.48029232,6.719400406,66.02746582,68.46372986,300.4290466,999.866394,97.34827423
tree33,HN,10,7.094066047,0.05418027,1170.288063,0.365227896,0.654138453,2,0.5,7.713084698,6.248635769,10.85316753,10C,4.67358923,1400.021973,1400,1394.960327,6.441949844,6.683455467,65.65470886,68.11606598,300.4376526,999.510437,97.33987427
tree33,HN,10,7.746435933,0.053693853,1346.371056,0.364049,0.657925315,2,0.5,7.713084698,6.238496304,10.85574913,10C,4.659101486,1600.1698,1600,1594.626953,6.405920982,6.646639824,65.33530426,67.79045105,300.4578247,999.7072144,97.34300232
tree33,HN,10,7.942797311,0.053390048,1734.248081,0.365112822,0.663588755,2,0.5,7.713084698,6.220554829,10.88272858,10C,4.641285419,1999.980469,2000,1994.208496,6.371007442,6.612445354,65.06057739,67.52613831,300.4487,999.916687,97.3442688
tree33,HN,10,2.706103808,0.05613015,218.3133214,0.305378903,0.528837119,2,0.5,7.713084698,3.705989361,7.934188843,6C,2.20291543,300.0553284,300,298.1940308,5.380309105,5.582380772,65.44961548,67.90774536,300.5608521,998.3706055,97.3082428
tree33,HN,10,1.535143964,0.053599241,151.4344665,0.286478896,0.519444993,2,0.5,7.713084698,3.255423307,7.644703388,6C,1.709679008,200.100235,200,199.0404816,5.274092674,5.463732719,66.22974396,68.61116791,300.478363,998.5828857,97.30709839
tree33,HN,10,0.245740536,0.053740354,91.63326651,0.285784362,0.516869263,2,0.5,7.713084698,2.99652791,7.479371548,6C,1.442505002,99.99518585,100,99.81262207,5.179959774,5.369169712,66.24795532,68.66781616,300.4598389,998.7868042,97.30310059
tree33,HN,10,-0.475225476,0.055045467,63.57469422,0.289882652,0.512003253,2,0.5,7.713084698,2.829766035,7.300091267,6C,1.276524782,49.8523941,50,50.15904999,5.096983433,5.28892374,65.96367645,68.44770813,300.4574585,998.9261475,97.3053894
tree33,HN,10,2.677577402,0.054979494,316.6940535,0.290320427,0.513378301,2,0.5,7.713084698,2.736601591,7.228577614,6C,1.182179451,399.9894104,400,398.1300049,5.0314188,5.223675251,65.54219818,68.04664612,300.4360962,998.7210083,97.29797363
tree33,HN,10,3.36843706,0.05487349,295.8575135,0.291572283,0.516611148,2,0.5,7.713084698,2.664819241,7.192095757,6C,1.10086751,399.9579468,500,397.6385193,4.971086979,5.16417408,65.08829498,67.61645508,300.4515076,999.0916138,97.29945374
tree33,HN,10,3.752988979,0.054495019,482.0683712,0.287801771,0.513489394,2,0.5,7.713084698,2.573856831,7.068799496,6C,1.010914803,600.1260376,600,597.5133667,4.917501926,5.108100414,64.80496216,67.31674957,300.4553223,999.1091919,97.30041504
tree33,HN,10,4.518950135,0.056273682,661.2906233,0.29997247,0.518400783,2,0.5,7.713084698,2.550974607,7.085558891,6C,0.98926878,800.0025635,800,796.8352051,4.871005535,5.069683075,64.29520416,66.91766357,300.4382935,998.9724121,97.29808044
tree33,HN,10,4.012284802,0.055257613,872.021656,0.294603242,0.518392534,2,0.5,7.713084698,2.515580177,7.021073341,6C,0.95288384,999.7979126,1000,996.9314575,4.829224586,5.024353981,63.89862442,66.48051453,300.4396667,999.0661621,97.28929901
tree33,HN,10,4.964993367,0.055835767,1043.565455,0.300073713,0.522567567,2,0.5,7.713084698,2.496228695,7.03914547,6C,0.929196298,1199.955688,1200,1196.411743,4.795786381,4.994534016,63.54034424,66.17359161,300.4563904,999.0875244,97.28430939
tree33,HN,10,4.683367847,0.0555164,1249.279257,0.298845917,0.523394462,2,0.5,7.713084698,2.480051279,7.007687092,6C,0.915605247,1399.946777,1400,1396.551514,4.765958786,4.963896275,63.21532822,65.84075928,300.4609985,999.0877686,97.28038025
tree33,HN,10,3.987035283,0.055348737,1467.231852,0.300136133,0.527252083,2,0.5,7.713084698,2.479518175,7.028058052,6C,0.913058639,1599.541504,1600,1596.568481,4.739766598,4.938570976,62.87198257,65.50907898,300.4500122,999.1978149,97.28297424
tree33,HN,10,6.086244699,0.056102622,1804.48254,0.304212242,0.527266488,2,0.5,7.713084698,2.476867676,7.001293659,6C,0.910551906,2000.181396,2000,1995.725952,4.718167305,4.919670105,62.59418488,65.26744843,300.4579773,998.9941406,97.27817535
tree33,HN,10,1.906754023,0.059766897,245.1233273,0.289235095,0.47116955,2,0.5,7.713084698,1.238769889,4.938383102,2C,0.011841321,299.9531555,300,298.6261902,3.930931807,4.122702122,56.96211243,59.74100876,300.4038086,999.7835693,97.24931335
tree33,HN,10,1.572263188,0.058697144,154.3898596,0.276634368,0.458963209,2,0.5,7.713084698,1.059331536,4.463712692,2C,0.012777172,199.9507446,200,198.8673401,3.771645069,3.955093622,55.37179565,58.0650177,300.4005737,1001.217468,97.26290894
tree33,HN,10,0.264046762,0.058220582,91.80763549,0.271581405,0.454280922,2,0.5,7.713084698,0.961759746,4.178930283,2C,0.023318693,100.0245743,100,99.83075714,3.651935816,3.832027912,53.98929977,56.65174103,300.447052,1000.785889,97.2572403
